Date,Headlines,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
06/03/2015,Viral Video Chart: Naked man at Buckingham Palace and Taylor Swift : Viral video chart,0.078619614,0.85432565,0.067054726,Neutral,0.85432565
11/03/2015,Before The Force Awakens: Disney to publish 20 new Star Wars books,0.005656847,0.8245285,0.16981463,Neutral,0.8245285
11/03/2015,Tim Burton to direct live action Dumbo,0.011545925,0.90509355,0.08336058,Neutral,0.90509355
12/03/2015,Frozen 2 officially announced,0.006765606,0.75350153,0.23973289,Neutral,0.75350153
12/03/2015,"Crappy ever after: post-Dumbo, which films need a dose of cold, hard realism? : Film blog",0.2537542,0.6987521,0.047493696,Neutral,0.6987521
12/03/2015,Star Wars: Episode 8 set for take-off in May 2017,0.003277857,0.8606528,0.13606931,Neutral,0.8606528
13/03/2015,Star Wars Episode 8 and Rogue One: what we know : Film blog,0.017498458,0.9229683,0.059533145,Neutral,0.9229683
13/03/2015,Who I gotta call to stop the Ghostbusters universe expanding? : Week in geek,0.2507324,0.6452966,0.103971,Neutral,0.6452966
13/03/2015,Clearing the air: Disney to ban smoking in all future movies,0.069693804,0.7049382,0.22536801,Neutral,0.7049382
13/03/2015,Frozen 2 announcement makes little Elsas – and Disney shares – jump for joy,0.001272364,0.048675824,0.95005184,Positive,0.95005184
17/03/2015,'Seismic' Apple TV service to stream 25 channels across all devices,0.004190228,0.4070424,0.58876735,Positive,0.58876735
21/03/2015,"Kenneth Branagh’s corseted Cinderella fails the Frozen test, say critics",0.6489373,0.33280376,0.018258873,Negative,0.6489373
23/03/2015,Cinderella: rebooting a Disney heroine for the Katy Perry generation,0.011746116,0.7921007,0.19615324,Neutral,0.7921007
25/03/2015,Match the evil quote to the Disney villain - quiz : The film quiz,0.2963917,0.63587046,0.06773788,Neutral,0.63587046
26/03/2015,Cinderella director Kenneth Branagh: 'Shakespeare academics can be as bitchy as the fans of comic book movies' - video interview,0.6237286,0.3479521,0.02831932,Negative,0.6237286
27/03/2015,Cinderella - video review,0.029046657,0.90063864,0.0703147,Neutral,0.90063864
28/03/2015,What to draw and how to draw it by EG Lutz : Children's books,0.037780184,0.8904303,0.071789615,Neutral,0.8904303
31/03/2015,Cinderella sweeps up at the UK box office in a strong week for kids' movies : Box office analysis: UK,0.001655394,0.17084098,0.8275036,Positive,0.8275036
31/03/2015,More moolah-n: Disney planning live action Mulan remake,0.018843874,0.79282016,0.188336,Neutral,0.79282016
01/04/2015,Pirates of the Caribbean 5 delayed by injury to Johnny Depp's hand,0.4972979,0.48100865,0.021693503,Negative,0.4972979
03/04/2015,Winnie the Pooh: bear of little brain walks again,0.092652716,0.6595398,0.24780741,Neutral,0.6595398
04/04/2015,"From Snow White to Cinderella, the story of fairytales on film",0.006900923,0.5865357,0.40656337,Neutral,0.5865357
09/04/2015,The bare unnecessaries: which Disney films don't need a live-action version : Film blog,0.27076373,0.6824542,0.046782065,Neutral,0.6824542
09/04/2015,Finally a real boy! Disney planning live action take on Pinocchio,0.001881999,0.16363895,0.83447903,Positive,0.83447903
10/04/2015,Disney transforms animated classics into live-action films,0.013884238,0.4514217,0.5346941,Positive,0.5346941
10/04/2015,Richard Dreyfuss sues Disney over What About Bob? 24 years after release,0.36360246,0.6020259,0.034371596,Neutral,0.6020259
10/04/2015,"Petition against Mulan whitewashing gathers 20,000 signatures",0.1715516,0.782727,0.04572133,Neutral,0.782727
10/04/2015,Ryan Gosling returns to Mouse House for Haunted Mansion,0.00400677,0.9002184,0.09577476,Neutral,0.9002184
13/04/2015,Time lord: Ian McKellen to play a talking clock in Beauty and the Beast remake,0.023550421,0.7577852,0.21866432,Neutral,0.7577852
14/04/2015,Steven Spielberg and Disney combine for first time on The BFG,0.004884627,0.56589246,0.42922294,Neutral,0.56589246
23/04/2015,Breaking Bad creator to make revisionist take on Jack and the Beanstalk,0.17801894,0.7647025,0.057278644,Neutral,0.7647025
27/04/2015,YouTube backs digital star Stampy's new Minecraft show Wonder Quest,0.001439229,0.16490324,0.8336575,Positive,0.8336575
27/04/2015,Avengers: Age of Ultron boycotted by hundreds of German cinemas,0.6845351,0.29565078,0.019814212,Negative,0.6845351
28/04/2015,Avengers: Age of Ultron beats Fifty Shades for best UK opening since Skyfall : Box office analysis: UK,0.006151635,0.30202395,0.6918244,Positive,0.6918244
15/05/2015,Twitter users attack Disney plan for 'white African princess' movie,0.5846644,0.39710826,0.018227367,Negative,0.5846644
17/05/2015,Tomorrowland review - George Clooney is Mr Incredible in world-saver adventure : First look review,0.006975277,0.32206464,0.67096007,Positive,0.67096007
20/05/2015,Cannes 2015: Disney unveils Toy Story 4 – and their first nude scene,0.005617208,0.5608831,0.43349975,Neutral,0.5608831
21/05/2015,Tomorrowland: how Walt Disney’s strange utopia shaped the world of tomorrow,0.014561462,0.5141083,0.47133029,Neutral,0.5141083
21/05/2015,"Cannes uncovered: day 9 - the 3D sex film, the star-studded podcast, the JLaw surprise! : Cannes uncovered",0.030214423,0.7033814,0.2664041,Neutral,0.7033814
22/05/2015,Reese Witherspoon to play Tinker Bell in Disney live action fairytale,0.003952528,0.7174192,0.2786283,Neutral,0.7174192
26/05/2015,Liz Pichon: A lot of the things that Tom gets up to come from my own childhood : Children's books,0.04559285,0.8161296,0.13827759,Neutral,0.8161296
27/05/2015,Tomorrowland's flop recalls past Disney disaster movies : Box office analysis: global,0.5211527,0.4355929,0.04325442,Negative,0.5211527
01/06/2015,Disney pushes plans for Tron 3 off the grid,0.002336287,0.48038194,0.5172818,Positive,0.5172818
03/06/2015,Disney to turn Fantasia sequence into live-action movie,0.006715365,0.6658855,0.32739913,Neutral,0.6658855
03/06/2015,Back in the habit: Sister Act to be remade by Disney,0.003038949,0.5987779,0.3981832,Neutral,0.5987779
05/06/2015,Disney World characters complain after park warns not to reveal identities,0.3976762,0.55078095,0.051542897,Neutral,0.55078095
11/06/2015,Disney set to lose up to $140m on Tomorrowland,0.4484,0.48227537,0.06932466,Neutral,0.48227537
23/06/2015,Deadmau5 and Walt Disney settle mouse ears legal dispute,0.074763834,0.8457815,0.07945468,Neutral,0.8457815
24/06/2015,Star Wars: The Force Awakens likely to make $2bn at box office,0.001548753,0.18665732,0.811794,Positive,0.811794
24/06/2015,Disney incubating new Charles Darwin movie,0.005263946,0.6138101,0.38092595,Neutral,0.6138101
26/06/2015,"Disney hits $1bn at US box office in record time, but Universal dominates",0.004723425,0.27980644,0.71547014,Positive,0.71547014
01/07/2015,Glenn Beck planning boycott of Charles Darwin movie,0.35143983,0.63151306,0.01704708,Neutral,0.63151306
03/07/2015,Former Disney CEO: it's hard to find a beautiful woman who's also funny,0.1780217,0.49951065,0.32246774,Neutral,0.49951065
03/07/2015,Frozen effect: Elsa breaks into top 500 baby names,0.034257207,0.71786636,0.2478764,Neutral,0.71786636
07/07/2015,Prince Charming plan: Disney to make live-action movie about unlucky brother,0.014607983,0.7619209,0.22347108,Neutral,0.7619209
07/07/2015,"Goldie Hawn not the only funny and beautiful woman, says Michael Eisner",0.007146405,0.14720127,0.84565234,Positive,0.84565234
08/07/2015,Which Star Wars spin-offs should Disney really be making? : Film blog,0.02910139,0.91585916,0.055039413,Neutral,0.91585916
08/07/2015,Disney to remove Bill Cosby statue,0.14649153,0.7930464,0.06046202,Neutral,0.7930464
13/07/2015,20 best new Android apps and games this week : Best Android apps,0.001279073,0.051959306,0.9467616,Positive,0.9467616
16/07/2015,I loathe lamp: live-action Aladdin prequel to focus on Genie enslavement,0.9595157,0.037566915,0.00291751,Negative,0.9595157
20/07/2015,Lucasfilm: topless Amy Schumer Star Wars shoot is 'inappropriate',0.6514943,0.32900143,0.01950421,Negative,0.6514943
21/07/2015,What would Walt do? Universal and Disney battle to be US's best theme park,0.009015424,0.5187101,0.47227448,Neutral,0.5187101
21/07/2015,Disney plans live-action remake of The Sword in the Stone,0.002908399,0.7039039,0.29318774,Neutral,0.7039039
23/07/2015,Back for the future: rating Disney's slate of live-action fantasy remakes : Week in geek,0.002065996,0.29495513,0.70297885,Positive,0.70297885
23/07/2015,Inside Out - video review,0.06548882,0.87711954,0.05739161,Neutral,0.87711954
23/07/2015,"The Guardian film show: Inside Out, Eden, Southpaw and The Legend of Barney Thomson - video reviews : The Guardian film show",0.020409632,0.91909635,0.060494013,Neutral,0.91909635
27/07/2015,Inside Out: a crash course in PhD philosophy of self that kids will get first : Film blog,0.014814156,0.7903242,0.19486164,Neutral,0.7903242
28/07/2015,"Philosophical reflections on me, myself and I – and on the film Inside Out",0.010110938,0.8785332,0.11135581,Neutral,0.8785332
28/07/2015,Inside Out brings nothing but Joy for Disney at the UK box office : Box office analysis: UK,0.003529345,0.12023924,0.8762314,Positive,0.8762314
29/07/2015,Taking the Mickey? Disneyland Paris accused of overcharging foreign visitors,0.59263253,0.37556878,0.031798705,Negative,0.59263253
15/08/2015,Star Wars: Episode IX to be directed by Jurassic World's Colin Trevorrow,0.007156801,0.62967753,0.36316568,Neutral,0.62967753
16/08/2015,Disney awakens the force with Star Wars-themed lands,0.001686722,0.16308385,0.8352294,Positive,0.8352294
17/08/2015,Star Wars theme parks to open in the US – video report,0.005225075,0.8158062,0.17896873,Neutral,0.8158062
20/08/2015,Rock the boat: Dwayne Johnson to star in film based on Jungle Cruise ride,0.008406997,0.8932647,0.09832825,Neutral,0.8932647
02/09/2015,Steven Spielberg's DreamWorks leaving Disney for Universal – reports,0.067841016,0.88793015,0.044228923,Neutral,0.88793015
04/09/2015,Dean Jones obituary,0.1263831,0.8263676,0.047249246,Neutral,0.8263676
06/09/2015,The week in radio: Bringing Up Britain; Donald Duck Gets Drafted; Jo Good,0.024636447,0.80199236,0.17337123,Neutral,0.80199236
15/09/2015,Does the Mary Poppins sequel sound like something quite atrocious? : Pass notes,0.8356881,0.15257798,0.011733973,Negative,0.8356881
16/09/2015,Bear necessities: short but sweet first trailer for Disney's Jungle Book remake hits web,0.003780656,0.23968855,0.7565308,Positive,0.7565308
17/09/2015,Minnie Mouse: how the Disney cartoon influenced fashion,0.017067434,0.8354817,0.14745083,Neutral,0.8354817
21/09/2015,Pocahontas summary revised by Netflix after claims of sexism and stereotyping,0.46655685,0.5159163,0.01752682,Neutral,0.5159163
12/10/2015,Kevin Corcoran obituary,0.13202782,0.8057979,0.06217435,Neutral,0.8057979
16/10/2015,2015 predicted to be record-breaking year at US box office,0.005218433,0.3167555,0.6780261,Positive,0.6780261
16/10/2015,"Play naked if you really want to, Miley, but it’ll only end in tears : Lost in showbiz",0.5799328,0.36913255,0.050934643,Negative,0.5799328
20/10/2015,Netflix and film studios face lawsuit over song captioning for deaf,0.60552925,0.38140374,0.013067042,Negative,0.60552925
22/10/2015,500 Star Wars stormtroopers march on Great Wall of China in epic Disney event,0.013521479,0.7563208,0.23015778,Neutral,0.7563208
24/10/2015,Ten of the best Star Wars apps and games : Best iPhone and iPad apps,0.000996542,0.030191733,0.9688117,Positive,0.9688117
03/11/2015,Lost 1928 Walt Disney film uncovered in British Film Institute archive,0.26099223,0.69271636,0.04629137,Neutral,0.69271636
04/11/2015,"Lost 1928 Disney film, Sleigh Bells, uncovered after almost 90 years – video",0.11311303,0.80432063,0.08256629,Neutral,0.80432063
05/11/2015,First trailer for Alice Through the Looking Glass,0.008988328,0.8948054,0.09620626,Neutral,0.8948054
08/11/2015,"Evil but fabulous: in praise of films' complicated, queer villains",0.1427152,0.4582063,0.39907846,Neutral,0.4582063
10/11/2015,First trailer for Pixar sequel Finding Dory washes up,0.002847731,0.37207088,0.62508136,Positive,0.62508136
13/11/2015,"Viral video: Star Wars, John Lewis Christmas ad spoofs and David Bowie : Viral video chart",0.08014541,0.7653676,0.15448701,Neutral,0.7653676
15/11/2015,Sequels and franchises make 2015 the year of the mega-movie : Box office analysis: US,0.009069762,0.5368289,0.4541014,Neutral,0.5368289
26/11/2015,The Good Dinosaur review – desperately disappointing and twee,0.9277697,0.06540206,0.006828313,Negative,0.9277697
26/11/2015,The Good Dinosaur - video review,0.030390866,0.87644064,0.09316851,Neutral,0.87644064
03/12/2015,A dating site for Disney fans? It's a whole new world …,0.028805776,0.44029114,0.5309031,Positive,0.5309031
06/12/2015,Disney's Frozen sing-a-long Elsa doll reviewed (by a four-year-old),0.015078272,0.66931564,0.31560606,Neutral,0.66931564
08/12/2015,Walt Disney doubles Vice stake as television expansion looms,0.011384571,0.82079566,0.1678198,Neutral,0.82079566
11/12/2015,Should I take my young child to see Star Wars: The Force Awakens? : Film blog,0.017345246,0.8428996,0.1397552,Neutral,0.8428996
15/12/2015,Grandma left standing as Katniss keeps up the pace at UK box office : Box office analysis: UK,0.01147633,0.8815995,0.106924124,Neutral,0.8815995
16/12/2015,"Tour de force, say fans as Star Wars franchise stirs after 10 years",0.033646334,0.7798857,0.18646795,Neutral,0.7798857
17/12/2015,Quentin Tarantino accuses Disney of 'extortion' over Star Wars cinema booking,0.5606654,0.42388877,0.015445803,Negative,0.5606654
18/12/2015,Star Wars: The Force Awakens destroys UK opening day box office record with £9.6m haul,0.35129604,0.5247279,0.123976104,Neutral,0.5247279
22/12/2015,Credit rating: why George Osborne has got his name on Star Wars: The Force Awakens,0.032276828,0.8502157,0.11750742,Neutral,0.8502157
22/12/2015,Star Wars: The Force Awakens gives UK box office a spectacular shot in the arm : Box office analysis: UK,0.005614061,0.17449562,0.8198903,Positive,0.8198903
01/01/2016,George Lucas apologises for describing Disney as 'white slavers',0.49120888,0.47000632,0.03878472,Negative,0.49120888
06/01/2016,Star Wars: The Force Awakens becomes highest-grossing film of all time in US,0.001115088,0.051264755,0.9476201,Positive,0.9476201
07/01/2016,Emma Stone to play Cruella de Vil in Disney's latest live-action origins tale,0.003197415,0.8332731,0.16352944,Neutral,0.8332731
08/01/2016,Petition calling for George Lucas's return to Star Wars fails to take off,0.56708694,0.40857497,0.024338111,Negative,0.56708694
27/01/2016,Disney boss says Star Wars saga will continue beyond new trilogy,0.003050765,0.44590822,0.55104107,Positive,0.55104107
31/01/2016,Snow White and the seven lines: has Disney got a princess problem? : Pass notes,0.31249335,0.63706475,0.05044191,Neutral,0.63706475
09/02/2016,"Monsters, Inc. screenwriter Daniel Gerson dies at 49",0.622431,0.36267802,0.01489094,Negative,0.622431
10/02/2016,Frozen stage show fixes up a 2018 date for Broadway,0.005730102,0.6229109,0.37135902,Neutral,0.6229109
11/02/2016,Star Wars to be prosecuted for alleged health and safety breaches over Harrison Ford injury,0.59445006,0.39227185,0.013278072,Negative,0.59445006
18/02/2016,The Finest Hours review – Chris Pine saves the day the old-fashioned way,0.005554915,0.22736216,0.7670829,Positive,0.7670829
23/02/2016,"Ava DuVernay to direct Disney fantasy A Wrinkle in Time, from Frozen writer's script",0.008943672,0.83052456,0.16053179,Neutral,0.83052456
23/02/2016,Star Wars Land: concept drawings of a galaxy even further away,0.026332246,0.83531207,0.1383557,Neutral,0.83531207
25/02/2016,Inside Out director Pete Docter: 'We wanted to make sure Riley was not a robot',0.11010573,0.8230113,0.06688294,Neutral,0.8230113
29/02/2016,Cartoon classics: the Oscars stars who dressed as Disney characters : Red carpet fashion,0.015256153,0.6850793,0.2996646,Neutral,0.6850793
01/03/2016,Some day your price will come: Disney theme parks introduce peak-charging : Pass notes,0.003892183,0.16847536,0.8276325,Positive,0.8276325
03/03/2016,Zootopia review – Disney's furry fable gets its claws out for the bigots : First look review,0.29404864,0.62509423,0.080857076,Neutral,0.62509423
07/03/2016,Disney's Zootopia beats Frozen's record with roaring $73.7m opening in US,0.001192209,0.07306666,0.92574114,Positive,0.92574114
14/03/2016,Being working class makes you happy – according to Disney,0.002937609,0.07124458,0.9258178,Positive,0.9258178
18/03/2016,"Viral video: Kanye West on Uber, Doctor Who, Sausage Party trailer : Viral video chart",0.034986928,0.8370252,0.12798782,Neutral,0.8370252
21/03/2016,Zootropolis: Disney’s latest finds a kinder alternative to Trump’s America,0.017122256,0.42208454,0.5607933,Positive,0.5607933
23/03/2016,Disney and Marvel to boycott Georgia if state passes 'religious liberty' bill,0.47377798,0.5012327,0.024989318,Neutral,0.5012327
24/03/2016,"Zootropolis review – elegance, wit and first-rate animation",0.006401137,0.28149974,0.71209913,Positive,0.71209913
24/03/2016,Wonder Woman wins and Disney takes on discrimination – the Dailies film podcast : The Guardian's Film Weekly,0.007286286,0.29471293,0.6980007,Positive,0.6980007
27/03/2016,Zootropolis review – Disney’s animated odd couple has a perfect chemistry,0.001515114,0.03856239,0.9599225,Positive,0.9599225
12/04/2016,The Jungle Book review – spectacular revival of Disney's family favourite,0.00200269,0.10450676,0.8934906,Positive,0.8934906
14/04/2016,Disney to make live-action Peter Pan,0.007455336,0.5585302,0.4340145,Neutral,0.5585302
15/04/2016,Mowgli: the heart and troubled soul of The Jungle Book,0.16083679,0.79787236,0.04129088,Neutral,0.79787236
18/04/2016,US box office: Disney's remake of The Jungle Book roars to $103.5m opening,0.003709783,0.4735793,0.522711,Positive,0.522711
26/04/2016,Angelina Jolie to return in Maleficent 2,0.005244257,0.8951902,0.09956556,Neutral,0.8951902
02/05/2016,Disney pins its merchandise designs on an adult audience,0.008101345,0.5914231,0.40047556,Neutral,0.5914231
03/05/2016,Glaad calls for gay characters in Star Wars: Episode VIII,0.4082592,0.5536271,0.03811372,Neutral,0.5536271
10/05/2016,The end of Infinity: Disney scraps video game series as it closes in-house studio,0.07294955,0.87544173,0.051608667,Neutral,0.87544173
10/05/2016,Seth Rogen and Meryl Streep comedies burned by the sun at UK box office : Box office analysis: UK,0.33929667,0.6056368,0.055066574,Neutral,0.6056368
11/05/2016,Lupita Nyong’o in the trailer for Disney's Queen of Katwe - video : Trailer park,0.012338911,0.8543647,0.1332964,Neutral,0.8543647
19/05/2016,Finding Nemo sequel Finding Dory 'could damage exotic fish populations',0.48784313,0.46959817,0.042558692,Negative,0.48784313
22/05/2016,Alan Young obituary,0.09617452,0.85111946,0.052706055,Neutral,0.85111946
23/05/2016,Beauty and the Beast: is Disney's empowerment mission on track? : Film blog,0.005414919,0.57195294,0.42263225,Neutral,0.57195294
24/05/2016,Emma Watson in the trailer for Disney's live-action Beauty and the Beast – video : Trailer park,0.002955359,0.4910303,0.5060143,Positive,0.5060143
26/05/2016,How Disney’s princesses got tough,0.17945094,0.66406906,0.15647995,Neutral,0.66406906
26/05/2016,Bernie Sanders tells Disney: 'Bring Mickey Mouse home',0.036518235,0.5289534,0.43452844,Neutral,0.5289534
08/06/2016,Ellen DeGeneres urges Australians to help save Great Barrier Reef : Reef on the brink,0.08133467,0.6355847,0.28308058,Neutral,0.6355847
08/06/2016,Ellen DeGeneres campaigns for Great Barrier Reef protection – video : Reef on the brink,0.031455476,0.72252715,0.24601737,Neutral,0.72252715
09/06/2016,Why the Rogue One: A Star Wars Story reshoots might not be a bad thing : Week in geek,0.016844409,0.36304334,0.62011224,Positive,0.62011224
09/06/2016,"No right or wrong answer on Finding Dory's lesbian couple, say film-makers",0.27647495,0.6862504,0.03727465,Neutral,0.6862504
15/06/2016,Aladdin review – Disney musical is a magic carpet ride to panto land,0.00920933,0.45913905,0.5316516,Positive,0.5316516
16/06/2016,Disney to review safety procedures after boy was killed by alligator – video,0.48909172,0.48878312,0.022125127,Negative,0.48909172
21/06/2016,Willis Pyle obituary,0.12040756,0.8146585,0.06493389,Neutral,0.8146585
27/06/2016,"Disney princesses contribute to 'body esteem' issues among young girls, finds study",0.25038224,0.6212037,0.12841406,Neutral,0.6212037
28/06/2016,Star Wars fans petition for LGBT character as tribute to Orlando victim,0.05440823,0.8418209,0.10377088,Neutral,0.8418209
01/07/2016,"Burpy, baldy, deafy … auctioned artwork reveals rejected Snow White dwarves",0.43882358,0.53101283,0.030163573,Neutral,0.53101283
12/07/2016,Ghostbusters or Coastbusters – I’m not calling either of them : Notebook,0.46295002,0.48799717,0.04905288,Neutral,0.48799717
12/07/2016,"Not so far, far away … first image revealed of Star Wars land",0.012087917,0.6901572,0.29775488,Neutral,0.6901572
13/07/2016,Watch and learn: the hidden messages in children's movies : Film blog,0.09265449,0.8282354,0.07911013,Neutral,0.8282354
15/07/2016,Rey rules at Star Wars convention as fans feel force of Mark Hamill,0.040987596,0.8786484,0.08036401,Neutral,0.8786484
19/07/2016,Mike Pence: Disney's Mulan is 'mischievous liberal propaganda',0.53265035,0.42857102,0.038778625,Negative,0.53265035
29/07/2016,Ellen DeGeneres on Finding Dory: 'Her disability becomes her strength' – video interview,0.06934687,0.78891283,0.14174032,Neutral,0.78891283
29/07/2016,Practically perfect: Meryl Streep to play Mary Poppins' cousin in Disney sequel,0.002730028,0.08734215,0.9099278,Positive,0.9099278
01/08/2016,Pete's Dragon review – sweet and soulful with a bitter streak : First look review,0.006354036,0.43539834,0.5582476,Positive,0.5582476
11/08/2016,Robert Redford: 'Technology deprives us of coming up with our own stories' – video interview,0.6500845,0.32968405,0.020231422,Negative,0.6500845
16/08/2016,Ben Whishaw in talks to play grown-up Michael Banks in Mary Poppins sequel,0.008528543,0.84922636,0.14224513,Neutral,0.84922636
25/08/2016,Forbes' best-paid actors list: is Disney dismantling Hollywood's star system?,0.14856176,0.7617102,0.08972799,Neutral,0.7617102
26/08/2016,Sam Mendes set to direct live-action James and the Giant Peach,0.006635014,0.8525351,0.14082985,Neutral,0.8525351
03/09/2016,Unseen treasures from the golden age of Disney revealed for first time,0.002444258,0.22001675,0.77753896,Positive,0.77753896
03/09/2016,Unseen Disney - in pictures,0.023097908,0.8311497,0.14575236,Neutral,0.8311497
22/09/2016,Disney confirms Star Wars anthology movie for 2020,0.00164412,0.29497865,0.70337725,Positive,0.70337725
26/09/2016,"How would Salesforce, Google and Disney benefit from buying Twitter?",0.01826361,0.797468,0.18426839,Neutral,0.797468
28/09/2016,Circle of live: The Lion King goes live-action for Disney,0.001399903,0.24339448,0.75520563,Positive,0.75520563
05/10/2016,"Twitter to conclude sale negotiations this month, sources say",0.015742926,0.9362831,0.047974046,Neutral,0.9362831
07/10/2016,Amy Adams to return for Enchanted sequel,0.003997822,0.87966955,0.1163326,Neutral,0.87966955
12/10/2016,Disney issues 10-point checklist for modern aspiring princesses,0.03648561,0.82862985,0.13488448,Neutral,0.82862985
14/10/2016,"As Terry Gilliam's Don Quixote stalls again, Disney plans rival movie",0.3383834,0.6164627,0.045153927,Neutral,0.6164627
17/10/2016,The empire strikes back: Disney to sue school that teaches lightsaber skills,0.41996872,0.56290835,0.01712294,Neutral,0.56290835
18/10/2016,"'Wrong' for a white man to direct new Mulan film, say fans",0.79581076,0.19726747,0.006921797,Negative,0.79581076
24/10/2016,Trump and Clinton camps raise concerns over AT&T-Time Warner deal,0.4340119,0.551245,0.01474316,Neutral,0.551245
25/10/2016,Does Brie Larson's Captain Marvel signal a new era of superhero diversity? : Week in geek,0.006538331,0.5237603,0.46970135,Neutral,0.5237603
26/10/2016,Ice Cube to star as Fagin in new Oliver Twist film,0.009305658,0.9520422,0.038652018,Neutral,0.9520422
27/10/2016,Kevin Hart to play Santa Claus in Disney film,0.005900511,0.75309235,0.2410072,Neutral,0.75309235
31/10/2016,Disney plans to make live-action Snow White remake of classic film,0.002981157,0.62500244,0.37201637,Neutral,0.62500244
05/11/2016,"Jean-Jacques Perrey, electronic musical pioneer, dies at 87",0.39933357,0.5601655,0.040500846,Neutral,0.5601655
07/11/2016,Moana review – Disney's Polynesian princess movie can't help itself : First look review,0.14216219,0.60280603,0.2550318,Neutral,0.60280603
12/11/2016,Soaring Disney Studios hopes for $7bn fairytale ending to its year,0.003384067,0.19798556,0.79863036,Positive,0.79863036
14/11/2016,Beauty and the Beast trailer: Emma Watson in Disney's live-action remake,0.002864966,0.59658325,0.40055183,Neutral,0.59658325
15/11/2016,Star Wars Identities probes the space saga's parts that Disney cannot reach : Film blog,0.22848439,0.66601145,0.10550413,Neutral,0.66601145
16/11/2016,Beauty and the Beast trailer beats Fifty Shades as most viewed in 24 hours,0.010086945,0.2858123,0.7041007,Positive,0.7041007
19/11/2016,Emma Watson’s Beauty and the Beast is a good start – we need more feminist fairytales,0.002439475,0.06505311,0.9325074,Positive,0.9325074
24/11/2016,Moana may smash Frozen’s Thanksgiving box office record this weekend : Box office analysis: US,0.00248151,0.19114336,0.80637515,Positive,0.80637515
01/12/2016,Moana review – Disney's amiable Polynesian adventure,0.004416213,0.3700902,0.62549365,Positive,0.62549365
02/12/2016,Rogue One: could Disney want to cap the success of Star Wars spin-off?,0.031393953,0.86736387,0.101242155,Neutral,0.86736387
08/12/2016,"Life, Animated review – a tremendous story of family love and Disney cartoons",0.001562604,0.029554294,0.96888304,Positive,0.96888304
11/12/2016,"Princess Moana, the Rogue One rebel, the Eagle Huntress: meet film’s female heroes",0.013350594,0.87951434,0.10713508,Neutral,0.87951434
12/12/2016,Walt Disney review: a thrilling story that's all a bit ... Disneyfied : TV review,0.011287844,0.23393527,0.7547769,Positive,0.7547769
16/12/2016,Rogue One: the CGI resurrection of Peter Cushing is thrilling – but is it right? : Film blog,0.017687444,0.21012633,0.7721862,Positive,0.7721862
17/12/2016,"Rogue One: Death Stars, plot holes and a darker side of Star Wars – discuss with spoilers : Now you've seen it",0.36363852,0.59164995,0.04471158,Neutral,0.59164995
19/12/2016,Lost in space: the Rogue One Disney didn't want us to see : Week in geek,0.46301064,0.47147825,0.06551108,Neutral,0.47147825
20/12/2016,Disney breaks $7bn global box office record for 2016,0.002563747,0.20494917,0.7924871,Positive,0.7924871
06/01/2017,UK box office records its biggest-ever total in 2016,0.00307506,0.20086604,0.79605895,Positive,0.79605895
06/01/2017,Star Wars insiders to plot life in Leia-less universe after Carrie Fisher's death,0.15433885,0.8151517,0.03050946,Neutral,0.8151517
11/01/2017,Will Smith set to star in live-action Dumbo movie,0.005447101,0.931056,0.063496955,Neutral,0.931056
12/01/2017,Moana might be great for representation but it's not all heartwarming for Hawaii,0.39635074,0.4454113,0.15823798,Neutral,0.4454113
12/01/2017,Anna Kendrick to play female Santa Claus,0.027023496,0.92033887,0.052637678,Neutral,0.92033887
16/01/2017,Rogue One VFX head: ‘We didn’t do anything Peter Cushing would’ve objected to’,0.1804708,0.7698731,0.049656197,Neutral,0.7698731
17/01/2017,Montana anti-meth campaign casts Frozen's Elsa as jailbird addict,0.32378665,0.6444779,0.031735443,Neutral,0.6444779
23/01/2017,Star Wars: Episode VIII has an official title: The Last Jedi,0.007656727,0.84851795,0.1438253,Neutral,0.84851795
02/02/2017,Disney and diversity: women and black Americans not making director's chair,0.40521595,0.54913133,0.04565269,Neutral,0.54913133
14/02/2017,Disney severs ties with YouTube star PewDiePie over antisemitic videos,0.47483867,0.49820197,0.02695942,Neutral,0.49820197
14/02/2017,Newsies: a powerful and surprising call to arms in the age of Trump,0.04929373,0.5461299,0.40457642,Neutral,0.5461299
16/02/2017,PewDiePie angrily accuses media of 'out-of-context' reports on antisemitic video,0.7651766,0.22564963,0.009173829,Negative,0.7651766
20/02/2017,A modern space opera: has Star Wars escaped the George Lucas worldview? : Week in geek,0.043987617,0.7257411,0.23027132,Neutral,0.7257411
28/02/2017,Disney's 'clean' Star Wars release could have a sting in the tale : Week in geek,0.018092597,0.35117385,0.63073355,Positive,0.63073355
01/03/2017,Beauty and the Beast to feature first 'exclusively gay moment' in a Disney movie,0.004657042,0.5240353,0.4713077,Neutral,0.5240353
03/03/2017,Why Beauty and the Beast isn't the first Disney movie for LGBT audiences,0.088276334,0.731077,0.18064666,Neutral,0.731077
03/03/2017,Beauty and the Beast review – Emma Watson makes a perfect Belle in sugar-rush romance,0.003624948,0.093810506,0.9025645,Positive,0.9025645
06/03/2017,Russia gives Beauty and the Beast adults-only rating over gay character,0.44383833,0.4741966,0.08196503,Neutral,0.4741966
08/03/2017,Eva Green is all ears for Tim Burton's Dumbo adaptation,0.001884624,0.1516039,0.8465115,Positive,0.8465115
