Time,Headlines,Ticker,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
25/07/2019,What women want: how Orange Is the New Black changed female narratives,Netflix,0.09997134,0.7753427,0.12468597,Neutral,0.7753427
23/07/2019,The Great Hack review – searing exposé of the Cambridge Analytica scandal,Netflix,0.24306355,0.723703,0.033233378,Neutral,0.723703
22/07/2019,Strangerer things: what's next for the Netflix smash?,Netflix,0.16374929,0.7585962,0.07765453,Neutral,0.7585962
21/07/2019,Natasha Lyonne: ‘There’s a fighter in me that wants to survive’,Netflix,0.016965859,0.7332059,0.2498283,Neutral,0.7332059
20/07/2019,Brexit funder Arron Banks threatens Netflix over Great Hack documentary,Netflix,0.6533698,0.3293303,0.01729999,Negative,0.6533698
20/07/2019,The Great Hack: the film that goes behind the scenes of the Facebook data scandal,Netflix,0.2299286,0.71491593,0.055155534,Neutral,0.71491593
19/07/2019,BBC and ITV unveil launch plans for BritBox streaming service,Netflix,0.013305941,0.8522075,0.13448657,Neutral,0.8522075
19/07/2019,Comedians in Cars Getting Coffee: how Netflix totalled Seinfeld's star vehicle,Netflix,0.019710746,0.64064026,0.33964905,Neutral,0.64064026
17/07/2019,Netflix shares fall 10% as streaming giant misses growth targets,Netflix,0.75603044,0.23040436,0.013565178,Negative,0.75603044
16/07/2019,Pearson shifts to Netflix-style subscription model for textbooks,Netflix,0.05523491,0.8814037,0.06336141,Neutral,0.8814037
16/07/2019,"Sex, violence, f-bombs and randy sausages: a day inside the BBFC",Netflix,0.8432356,0.14984044,0.006924046,Negative,0.8432356
16/07/2019,Netflix cuts controversial suicide scene from 13 Reasons Why,Netflix,0.4489785,0.53194416,0.01907732,Neutral,0.53194416
13/07/2019,The Netflix cash machine needs the kind of hits that money can’t buy,Netflix,0.50519675,0.42016885,0.07463441,Negative,0.50519675
13/07/2019,The Netflix method doesn’t always result in great television,Netflix,0.4447856,0.48334694,0.07186744,Neutral,0.48334694
12/07/2019,How Killer Mike reinvented Thomas More for the 21st century : Cities from scratch,Netflix,0.0313663,0.8580901,0.110543594,Neutral,0.8580901
12/07/2019,Point Blank review – mediocre action thriller remake lands on Netflix,Netflix,0.67457443,0.30385295,0.021572571,Negative,0.67457443
11/07/2019,Need for speed: is the 'Netflix effect' to blame for the NBN's failures?,Netflix,0.6804464,0.30836156,0.01119206,Negative,0.6804464
11/07/2019,"Streep, Clooney ... Cruise? Why no one is 'too big for TV' any more",Netflix,0.5255356,0.4352098,0.039254624,Negative,0.5255356
10/07/2019,Why does Netflix keep making so many cheap TV movies?,Netflix,0.85698086,0.13081278,0.012206277,Negative,0.85698086
09/07/2019,Stranger Things 3 smashes viewing figure record for Netflix,Netflix,0.006100258,0.10449725,0.8894025,Positive,0.8894025
09/07/2019,Stranger Things 3: a flawless finale – but what a slog to get there,Netflix,0.027258683,0.14981137,0.8229299,Positive,0.8229299
07/07/2019,"Streaming could kill UK independent film industry, experts say",Netflix,0.8218923,0.17148532,0.006622351,Negative,0.8218923
05/07/2019,Hollywood film franchise fatigue drives down global ticket sales,Netflix,0.73118955,0.25624886,0.012561545,Negative,0.73118955
05/07/2019,Butt out: Netflix to reduce number of actors smoking on screen,Netflix,0.27209458,0.6664087,0.061496712,Neutral,0.6664087
04/07/2019,"Stranger Things 3 review – still frightening as hell, but far more fun",Netflix,0.18737227,0.34891522,0.46371254,Positive,0.46371254
03/07/2019,Netflix strikes production deal with Shepperton Studios,Netflix,0.008097679,0.9079594,0.08394287,Neutral,0.9079594
03/07/2019,"The Sandman, Catch-22, Cloud Atlas ... is there such thing as an 'unfilmable' book? : Books blog",Netflix,0.22629453,0.67819726,0.095508195,Neutral,0.67819726
03/07/2019,Katherine Ryan: 'Men are like dolphins – best enjoyed on holiday!',Netflix,0.008895326,0.120707706,0.87039703,Positive,0.87039703
02/07/2019,From Chernobyl to concentration camps: why the morbid fascination with places of death and disaster?,Netflix,0.92813414,0.06789763,0.003968306,Negative,0.92813414
02/07/2019,Neil Gaiman's The Sandman is green lit by Netflix,Netflix,0.00250173,0.6477828,0.34971544,Neutral,0.6477828
01/07/2019,Netflix's Murder Mystery under fire for Spain cliche portrayal,Netflix,0.75577337,0.22934777,0.014878857,Negative,0.75577337
28/06/2019,From Solaris to Magic Mike: what's streaming in Australia in July : Stream lover,Netflix,0.005506088,0.8156852,0.17880873,Neutral,0.8156852
27/06/2019,Streaming TV is about to get very expensive – here's why,Netflix,0.8628553,0.1260505,0.011094241,Negative,0.8628553
27/06/2019,"What's with all the wimpy, disappointing men on TV right now? : Screen bites",Netflix,0.9780699,0.019733505,0.002196706,Negative,0.9780699
21/06/2019,Radiohead's Thom Yorke announces launch date for new album and film,Netflix,0.003873542,0.8399471,0.15617941,Neutral,0.8399471
20/06/2019,I Am Mother: why blockbuster sci-fi faces an extinction event : Week in geek,Netflix,0.18702035,0.66231686,0.15066275,Neutral,0.66231686
20/06/2019,Thousands petition Netflix to cancel Amazon Prime's Good Omens,Netflix,0.40850893,0.5369806,0.05451048,Neutral,0.5369806
20/06/2019,Box office blues: can Netflix save the movie star?,Netflix,0.46519995,0.488748,0.046052005,Neutral,0.488748
19/06/2019,Netflix and cull: why is the streaming service cancelling so many shows?,Netflix,0.77927023,0.2115417,0.009188073,Negative,0.77927023
19/06/2019,More than 30m people have watched Netflix's Murder Mystery – why? : Shortcuts,Netflix,0.03872605,0.53893065,0.4223433,Neutral,0.53893065
19/06/2019,Murder Mystery breaks Bird Box's Netflix viewing record,Netflix,0.082499295,0.7330998,0.18440089,Neutral,0.7330998
19/06/2019,Feel-bad TV: why are we obsessed with small-screen tragedy?,Netflix,0.9233985,0.07083533,0.005766242,Negative,0.9233985
17/06/2019,Streaming: Scorsese's freewheeling Dylan doc : Guy Lodge's streaming and DVDs,Netflix,0.011096455,0.88573503,0.103168465,Neutral,0.88573503
17/06/2019,Russian Doll is a comic delight – but do we really need a second season?,Netflix,0.06722914,0.39306682,0.539704,Positive,0.539704
15/06/2019,Tan France: ‘I’m a nightmare in the kitchen’ : Life on a plate,Netflix,0.5343887,0.42625216,0.039359074,Negative,0.5343887
14/06/2019,Paintball attacks and liquefied rats: why we love sadistic gameshows,Netflix,0.7624895,0.19090751,0.046603035,Negative,0.7624895
14/06/2019,Murder Mystery review – Adam Sandler and Jennifer Aniston buoy fun Netflix comedy,Netflix,0.01100612,0.31705797,0.6719359,Positive,0.6719359
14/06/2019,"Farewell, Jessica Jones: the last woman standing in the Marvel-Netflix era",Netflix,0.01062568,0.38470584,0.6046685,Positive,0.6046685
12/06/2019,The Black Godfather: the untold story of the man holding up Hollywood,Netflix,0.0752316,0.870645,0.054123387,Neutral,0.870645
12/06/2019,Central Park Five prosecutor claims Netflix series defames her,Netflix,0.8832424,0.11337621,0.003381413,Negative,0.8832424
12/06/2019,BBC iPlayer can show programmes for a year instead of 30 days,Netflix,0.13072255,0.68446046,0.18481699,Neutral,0.68446046
10/06/2019,Queer fears: the problem with Black Mirror's 'no homo' episode,Netflix,0.7542122,0.23573801,0.0100498,Negative,0.7542122
07/06/2019,Publisher drops Central Park Five prosecutor Linda Fairstein after outcry,Netflix,0.3050542,0.67962813,0.015317681,Neutral,0.67962813
07/06/2019,I Am Mother review – all-female Netflix thriller is a solid sci-fi watch,Netflix,0.001714759,0.0792783,0.91900694,Positive,0.91900694
07/06/2019,"Big Little Lies, The Handmaid's Tale and Black Mirror: what to stream in Australia in June : Stream lover",Netflix,0.042654768,0.85775465,0.099590614,Neutral,0.85775465
07/06/2019,Out of tune: why Miley Cyrus' Black Mirror episode hits the wrong note,Netflix,0.8818707,0.113761894,0.004367398,Negative,0.8818707
05/06/2019,"Black Mirror season five review – sweet, sadistic and hugely impressive : TV review",Netflix,0.004621648,0.076819025,0.9185593,Positive,0.9185593
05/06/2019,The lame show: why has David Letterman become so bad at interviews?,Netflix,0.9677999,0.029405756,0.002794311,Negative,0.9677999
04/06/2019,How would a Hollywood boycott over Georgia's abortion ban hit the state's film industry?,Netflix,0.39864495,0.5849422,0.016412815,Neutral,0.5849422
04/06/2019,Rachel Bloom review – contagious joy and brutal truths from Crazy Ex-Girlfriend star,Netflix,0.025374614,0.46421254,0.5104128,Positive,0.5104128
02/06/2019,"If Netflix decided to show ads, revenues really might start streaming in : Business leader",Netflix,0.054275177,0.6513046,0.29442018,Neutral,0.6513046
01/06/2019,Charlie Brooker: 'Happy? I have my moments',Netflix,0.024709102,0.50595206,0.4693389,Neutral,0.50595206
31/05/2019,Killer Ratings: did a Brazilian TV host arrange murders to boost his show?,Netflix,0.5478324,0.44184846,0.010319119,Negative,0.5478324
31/05/2019,Hillary and Chelsea Clinton to form film and TV production company,Netflix,0.11973715,0.83331376,0.04694904,Neutral,0.83331376
31/05/2019,When They See Us review – Netflix's gut-wrenching tale of the Central Park Five : TV review,Netflix,0.14905721,0.73872036,0.11222239,Neutral,0.73872036
31/05/2019,Northern Ireland abortion campaigners urge Disney and Netflix boycott,Netflix,0.61952984,0.36580068,0.01466947,Negative,0.61952984
31/05/2019,Always Be My Maybe review – another middling Netflix romantic comedy,Netflix,0.530895,0.4090186,0.060086425,Negative,0.530895
30/05/2019,When They See Us: behind the harrowing Netflix drama about the Central Park Five,Netflix,0.12021752,0.8211298,0.058652647,Neutral,0.8211298
30/05/2019,Ricky Gervais review – anti-woke tittering over Liam Neeson and Louis CK,Netflix,0.58091706,0.39835748,0.020725437,Negative,0.58091706
30/05/2019,Netflix to raise prices for UK subscribers by up to 20%,Netflix,0.021645507,0.7535159,0.22483861,Neutral,0.7535159
29/05/2019,Netflix and Amazon score billion pound revenue in battle with UK broadcasters,Netflix,0.03806027,0.60247356,0.35946617,Neutral,0.60247356
29/05/2019,"Ava DuVernay: 'I’m not getting John Wick 3, even though I’d love to make it'",Netflix,0.39797905,0.50679064,0.09523029,Neutral,0.50679064
28/05/2019,‘It made us nervous’: Alison Bell on taking The Letdown to a ‘darker and harder’ place,Netflix,0.5501597,0.42118698,0.028653303,Negative,0.5501597
27/05/2019,Streaming: Netflix's ode to Joy : Guy Lodge's streaming and DVDs,Netflix,0.004793244,0.7570251,0.23818165,Neutral,0.7570251
24/05/2019,'Humour cuts through': the comedians bringing cerebral palsy to our screens,Netflix,0.057527784,0.5633913,0.37908092,Neutral,0.5633913
23/05/2019,The Perfection review – gory Netflix horror offers imperfect intrigue,Netflix,0.11463964,0.69909114,0.18626922,Neutral,0.69909114
23/05/2019,After Maria: the Netflix documentary looking at life after a hurricane,Netflix,0.0489681,0.8872909,0.06374104,Neutral,0.8872909
21/05/2019,HBO and Sky ponder how to fill Game of Thrones gap,Netflix,0.03316688,0.8105728,0.15626034,Neutral,0.8105728
21/05/2019,Is Renée Zellweger's Netflix thriller the best trash TV show of 2019?,Netflix,0.41886148,0.46957994,0.1115586,Neutral,0.46957994
20/05/2019,Streaming: Cannes from the comfort of your home : Guy Lodge's streaming and DVDs,Netflix,0.007832958,0.76124674,0.2309203,Neutral,0.76124674
19/05/2019,Netflix close to long-term UK studio space deal at Pinewood,Netflix,0.004122239,0.80881035,0.1870674,Neutral,0.80881035
18/05/2019,Deeper problems than Jeremy Kyle are making ITV a turn-off for investors,Netflix,0.9340109,0.06330502,0.002684065,Negative,0.9340109
14/05/2019,Cannes 2019: jury speaks out against 'rage and anger' of populist politicians,Netflix,0.39917198,0.5751064,0.025721665,Neutral,0.5751064
14/05/2019,Fifteen minutes of prestige: how Hollywood went long on short content,Netflix,0.3750037,0.5849125,0.04008391,Neutral,0.5849125
13/05/2019,From Years and Years to Bird Box: why we turn to dystopian dramas in a crisis,Netflix,0.30672628,0.66097707,0.032296672,Neutral,0.66097707
13/05/2019,Cannes 2019 party kicks off as clouds of controversy gather,Netflix,0.48705178,0.49573332,0.017214868,Neutral,0.49573332
10/05/2019,I Think You Should Leave: is this the funniest Netflix show yet?,Netflix,0.044759642,0.5308638,0.4243766,Neutral,0.5308638
09/05/2019,Call My Agent: the French comedy gem A-listers are desperate to star in,Netflix,0.32311326,0.58212775,0.0947589,Neutral,0.58212775
08/05/2019,"We're a nation of scrollers, not readers – but it's tech billionaires' fault",Netflix,0.672803,0.2934385,0.03375852,Negative,0.672803
07/05/2019,Wine Country review – Amy Poehler's Netflix comedy is a drunken riot,Netflix,0.70292157,0.25479737,0.042281006,Negative,0.70292157
06/05/2019,Streaming: 2018's boldest directorial debut finally finds a platform : Guy Lodge's streaming and DVDs,Netflix,0.001763797,0.32980803,0.6684282,Positive,0.6684282
04/05/2019,See You Yesterday review – poignant time travel caper is a Netflix win : First look review,Netflix,0.004552775,0.19418544,0.8012617,Positive,0.8012617
01/05/2019,Digital love: does Netflix have an unhealthy robot sex obsession?,Netflix,0.43249398,0.5056726,0.061833486,Neutral,0.5056726
01/05/2019,Knock Down the House: behind the year's most rousing political documentary,Netflix,0.008571736,0.5537043,0.43772396,Neutral,0.5537043
30/04/2019,Black Mirror: post your questions for creators Charlie Brooker and Annabel Jones,Netflix,0.04432823,0.8924595,0.06321229,Neutral,0.8924595
30/04/2019,Barack and Michelle Obama announce first slate of Netflix projects,Netflix,0.005068539,0.76078016,0.23415132,Neutral,0.76078016
30/04/2019,Netflix names directors of Thai cave rescue drama,Netflix,0.08411279,0.8907791,0.02510815,Neutral,0.8907791
30/04/2019,"Teen suicides rose after Netflix's 13 Reasons Why aired, US study shows",Netflix,0.5331071,0.43504718,0.03184568,Negative,0.5331071
30/04/2019,‘I wanted to make this film for the victims’: Zac Efron on playing Ted Bundy : The G2 interview,Netflix,0.08581783,0.7565108,0.15767135,Neutral,0.7565108
27/04/2019,Why has Tarantino turned The Hateful Eight into a Netflix miniseries?,Netflix,0.5242434,0.45652404,0.019232512,Negative,0.5242434
26/04/2019,Chambers review – not even Uma Thurman can save this supernatural slog : TV review,Netflix,0.6728106,0.3116942,0.015495205,Negative,0.6728106
25/04/2019,BBC admits iPlayer has lost streaming fight with Netflix,Netflix,0.57752097,0.39442965,0.028049389,Negative,0.57752097
24/04/2019,Bonding review – learn how to be a dominatrix (in under three hours) : TV review,Netflix,0.056577303,0.85712844,0.08629423,Neutral,0.85712844
23/04/2019,Directors' Fortnight risks Cannes festival rupture by choosing Netflix film,Netflix,0.4517901,0.51923466,0.028975252,Neutral,0.51923466
23/04/2019,"Is Netflix killing sex, stopping us having babies – or neither?",Netflix,0.8131492,0.17804696,0.008803867,Negative,0.8131492
20/04/2019,"Chris Lilley's Lunatics review: unfunny, boring and utterly unrelenting",Netflix,0.977038,0.020487132,0.00247489,Negative,0.977038
19/04/2019,Beyoncé brings it home: why concert films are big again,Netflix,0.001955886,0.07819344,0.9198507,Positive,0.9198507
19/04/2019,"Lunatics review – thankfully no blackface, but still painfully unfunny : TV review",Netflix,0.84118736,0.14318061,0.015632004,Negative,0.84118736
18/04/2019,'The swag is limitless': why Beyoncé's Beychella Homecoming film is so radical,Netflix,0.004513315,0.1762402,0.8192465,Positive,0.8192465
18/04/2019,Someone Great review - another run-of-the-mill romcom from Netflix,Netflix,0.007871024,0.08784551,0.90428346,Positive,0.90428346
18/04/2019,Special review – TV so sweet it makes Kimmy Schmidt look like a cynic,Netflix,0.028324315,0.16924171,0.80243397,Positive,0.80243397
18/04/2019,Homecoming review – Beyoncé documentary is a triumphant celebration,Netflix,0.001408869,0.04265549,0.95593566,Positive,0.95593566
16/04/2019,Netflix adds 9.6m subscribers in three months despite increasing competition,Netflix,0.03274196,0.4705943,0.4966638,Positive,0.4966638
15/04/2019,Streaming: The Burial of Kojo; Fugue – a magical double bill : Guy Lodge's streaming and DVDs,Netflix,0.005222164,0.78662753,0.20815028,Neutral,0.78662753
14/04/2019,Netflix to pass 150m global subscriber mark as domination goes on,Netflix,0.006156262,0.3466134,0.6472303,Positive,0.6472303
13/04/2019,Disney prepares to strike back at Netflix,Netflix,0.017264953,0.75470734,0.22802767,Neutral,0.75470734
12/04/2019,Sky News at war as Paul Murray and Kieran Gilbert trade blows: 'Let's get into it' : The weekly beast,Netflix,0.5917276,0.382534,0.025738364,Negative,0.5917276
12/04/2019,Disney Plus: new streaming service launched with Marvel and Star Wars spin-offs,Netflix,0.001391508,0.26420432,0.73440415,Positive,0.73440415
12/04/2019,Cut! Is this the death of sex in cinema?,Netflix,0.917466,0.07845118,0.004082751,Negative,0.917466
11/04/2019,Netflix plans to launch print magazine and buy historic LA cinema,Netflix,0.003683039,0.7782908,0.2180261,Neutral,0.7782908
10/04/2019,You vs Wild review – I tried so hard to feed Bear Grylls to a crocodile,Netflix,0.4623354,0.46071985,0.07694474,Negative,0.4623354
10/04/2019,The Silence review – shoddy remix of A Quiet Place is a Netflix disaster,Netflix,0.9498645,0.045726165,0.004409334,Negative,0.9498645
09/04/2019,Netflix postpones Felicity Huffman film after actor admits college fraud,Netflix,0.6796067,0.3102485,0.010144861,Negative,0.6796067
09/04/2019,Grantchester's Emma Corrin to play Princess Diana in The Crown,Netflix,0.016952915,0.9265252,0.056521893,Neutral,0.9265252
09/04/2019,Spoiler alert! How TV and film are trying to protect their blockbusters,Netflix,0.51131195,0.44164833,0.047039684,Negative,0.51131195
07/04/2019,Screening out Netflix is the real danger to future of film,Netflix,0.8664321,0.12835471,0.005213158,Negative,0.8664321
07/04/2019,"As growth fizzles out, it’s as if the last 10 years never happened : Business leader",Netflix,0.72099674,0.24825041,0.03075291,Negative,0.72099674
07/04/2019,"Netflix won't tell Australian stories. We need the ABC for that, says Mark Scott",Netflix,0.66275686,0.31510088,0.022142312,Negative,0.66275686
04/04/2019,The world champion who survived boxing and thrived in Hollywood : Guardian Sport Network,Netflix,0.037989877,0.6590189,0.30299115,Neutral,0.6590189
03/04/2019,Helen Mirren attacks Netflix saying 'there is nothing like sitting in the cinema’,Netflix,0.5109432,0.4112467,0.077810206,Negative,0.5109432
03/04/2019,From Carol to First Reformed: what to stream in Australia in April : Stream lover,Netflix,0.009362613,0.90021425,0.0904231,Neutral,0.90021425
03/04/2019,'Losers': Netflix series explores epic tales of defeat in sport – video trailer : The amazing world of sport,Netflix,0.26726586,0.5720905,0.16064364,Neutral,0.5720905
01/04/2019,What's the next Game of Thrones? All the contenders for fantasy TV's crown,Netflix,0.006938832,0.668359,0.32470223,Neutral,0.668359
30/03/2019,Podcasting's Netflix moment: the global battle for domination,Netflix,0.07373511,0.7574961,0.16876875,Neutral,0.7574961
28/03/2019,The Legend of Cocaine Island review – muddled Netflix documentary,Netflix,0.2355375,0.71466166,0.049800847,Neutral,0.71466166
27/03/2019,John Cleese: Netflix never returned my calls after comedy pitch,Netflix,0.6702498,0.31025195,0.019498203,Negative,0.6702498
25/03/2019,Apple unveils TV subscription service with help from Oprah Winfrey,Netflix,0.002310364,0.15807478,0.83961487,Positive,0.83961487
24/03/2019,"As government flounders, investors find a way to curb executive pay : Business leader",Netflix,0.18939413,0.75759953,0.05300634,Neutral,0.75759953
22/03/2019,The OA season two review – the psychic octopus is the final straw : TV review,Netflix,0.51297253,0.47371477,0.013312655,Negative,0.51297253
22/03/2019,The Dirt review – slick Netflix Mötley Crüe biopic mostly rocks,Netflix,0.051961917,0.5079519,0.44008616,Neutral,0.5079519
22/03/2019,Disney tops Hollywood hierarchy closing 21st Century Fox deal,Netflix,0.018477064,0.734654,0.24686895,Neutral,0.734654
21/03/2019,Delhi Crime: Netflix drama takes on gang rape that shocked India,Netflix,0.5694757,0.41325548,0.017268814,Negative,0.5694757
20/03/2019,'A monopolistic blob': what the Disney/Fox merger means for cinema,Netflix,0.36926073,0.5902051,0.040534213,Neutral,0.5902051
18/03/2019,"No Netflix films at Cannes for second year running, reports suggest",Netflix,0.34246182,0.6284177,0.029120486,Neutral,0.6284177
18/03/2019,Isn’t It Romantic sounds insulting on paper but it’s carving new ground,Netflix,0.49738967,0.45196894,0.050641354,Negative,0.49738967
17/03/2019,BBC chair: UK media regulation is no longer fit for modern age,Netflix,0.75325394,0.2366331,0.01011299,Negative,0.75325394
16/03/2019,Stuck on repeat: what is Netflix’s Russian Doll actually about?,Netflix,0.37597397,0.57224077,0.051785294,Neutral,0.57224077
15/03/2019,The Disappearance of Madeleine McCann review – a moral failure : TV review,Netflix,0.78535414,0.2081407,0.006505223,Negative,0.78535414
15/03/2019,Netflix cuts real-life disaster footage out of Bird Box after criticism,Netflix,0.73413384,0.25654235,0.009323851,Negative,0.73413384
14/03/2019,Netflix to set its own age ratings for film and television programmes,Netflix,0.08016965,0.85654634,0.06328403,Neutral,0.85654634
13/03/2019,Too many choices: should Netflix make more interactive stories?,Netflix,0.22725493,0.63575035,0.13699473,Neutral,0.63575035
13/03/2019,Madeleine McCann series to go on Netflix after delays and rows,Netflix,0.23618774,0.7008469,0.062965274,Neutral,0.7008469
11/03/2019,The Highwaymen review – Netflix take on Bonnie and Clyde is criminally bad : First look review,Netflix,0.92257255,0.07016153,0.007265939,Negative,0.92257255
10/03/2019,"New breed of studio executives behave like old-style Hollywood moguls, warns Mike Leigh",Netflix,0.71350026,0.2762533,0.010246496,Negative,0.71350026
08/03/2019,Juanita review – Alfre Woodard anchors middling Netflix drama,Netflix,0.5080767,0.46539134,0.026531972,Negative,0.5080767
08/03/2019,Colombians await One Hundred Years of Solitude screen adaptation with joy and fear,Netflix,0.0710086,0.3745672,0.5544242,Positive,0.5544242
07/03/2019,"Netflix’s F1 series offers a captivating, candid glimpse behind the curtain : Sportblog",Netflix,0.003439035,0.26485363,0.7317074,Positive,0.7317074
07/03/2019,BBC boss mocks Netflix's The Crown viewing figures,Netflix,0.5602648,0.40263048,0.037104685,Negative,0.5602648
07/03/2019,Netflix to adapt One Hundred Years of Solitude by Gabriel García Márquez,Netflix,0.019985676,0.8801101,0.09990425,Neutral,0.8801101
06/03/2019,"BBC must prepare for a digital future, says director general",Netflix,0.13336122,0.7642356,0.10240313,Neutral,0.7642356
06/03/2019,Triple Frontier review – military vets steal big in solid Netflix action thriller,Netflix,0.12712432,0.6385149,0.23436071,Neutral,0.6385149
04/03/2019,The Spielberg v Netflix row spotlights a movie industry in flux,Netflix,0.15667732,0.7791605,0.064162165,Neutral,0.7791605
04/03/2019,Netflix responds to Steven Spielberg's attack on movie streaming,Netflix,0.19730958,0.73542,0.067270495,Neutral,0.73542
03/03/2019,Help to buy has had its day. Time to tax the builders and close the scheme : Business leader,Netflix,0.29402635,0.63714516,0.068828516,Neutral,0.63714516
02/03/2019,No habla español? How Netflix could transform the way we learn languages,Netflix,0.041648768,0.5546413,0.4037099,Neutral,0.5546413
01/03/2019,Winners are boring! The genius Netflix doc that celebrates losers,Netflix,0.92147005,0.06615677,0.012373216,Negative,0.92147005
01/03/2019,From Basic Instinct to the original Jurassic Park: what to stream in Australia in March : Stream lover,Netflix,0.008582742,0.5870968,0.40432048,Neutral,0.5870968
28/02/2019,Netflix pulls controversial documentary that claims root canals cause cancer,Netflix,0.8011987,0.1927495,0.006051826,Negative,0.8011987
28/02/2019,Is Netflix's alternative ending to The Notebook really so bad?,Netflix,0.7567557,0.22488661,0.018357646,Negative,0.7567557
27/02/2019,What is BritBox? Your questions answered,Netflix,0.06402816,0.8719683,0.06400353,Neutral,0.8719683
27/02/2019,BBC and ITV team up to launch Netflix rival BritBox,Netflix,0.014146909,0.8183364,0.16751665,Neutral,0.8183364
25/02/2019,Chiwetel Ejiofor on his latest film: 'There is no fairytale Africa',Netflix,0.25746173,0.6707964,0.071741834,Neutral,0.6707964
25/02/2019,Alfonso Cuarón wins Oscar for best director for Roma,Netflix,0.002554591,0.18026485,0.8171805,Positive,0.8171805
20/02/2019,Paddleton review – moving but middling Netflix bromance,Netflix,0.33793157,0.6030181,0.059050336,Neutral,0.6030181
20/02/2019,Vue cinemas threaten Bafta boycott over Roma's awards success,Netflix,0.5642038,0.41592798,0.019868232,Negative,0.5642038
17/02/2019,El Chapo and the men who live by rules shaped by the blood of feuds,Netflix,0.4651923,0.52446604,0.010341683,Neutral,0.52446604
17/02/2019,The dead girl trope: what Netflix’s love of female victims says about its viewers : Shortcuts,Netflix,0.38842022,0.56364125,0.04793847,Neutral,0.56364125
15/02/2019,Happily never after: why we don't need romantic comedy sequels,Netflix,0.29109144,0.5454098,0.16349873,Neutral,0.5454098
15/02/2019,The Umbrella Academy review – get ready for a downpour of hokum : TV review,Netflix,0.13986559,0.80317646,0.056957915,Neutral,0.80317646
15/02/2019,High Flying Bird shows athletes are more powerless and powerful than they know : Sportblog,Netflix,0.1608167,0.5650706,0.27411267,Neutral,0.5650706
13/02/2019,Over and over: why is Hollywood still obsessed with Groundhog Day?,Netflix,0.8565886,0.13411409,0.009297294,Negative,0.8565886
11/02/2019,Six of the best places to watch European films on the web : Observer European film,Netflix,0.002024554,0.07617344,0.921802,Positive,0.921802
11/02/2019,Dating Around: the new Netflix reality show you'll love to hate,Netflix,0.5402288,0.31987908,0.13989218,Negative,0.5402288
11/02/2019,Streaming: Soderbergh’s slam-dunk take on racism in US sport : Guy Lodge's streaming and DVDs,Netflix,0.083981305,0.8552469,0.060771775,Neutral,0.8552469
10/02/2019,How did Netflix get away with not paying income tax in 2018?,Netflix,0.38786495,0.56030136,0.051833652,Neutral,0.56030136
09/02/2019,"Shopping, songs, TV, transport … new tech has many sectors in disarray",Netflix,0.5940496,0.36631522,0.039635226,Negative,0.5940496
08/02/2019,Goop has a Netflix deal – this is a dangerous win for pseudoscience,Netflix,0.36417693,0.4171506,0.21867253,Neutral,0.4171506
08/02/2019,"Trigger Warning With Killer Mike: finally, a satirist for our times",Netflix,0.04895857,0.6976854,0.25335604,Neutral,0.6976854
07/02/2019,High Flying Bird review – Soderbergh scales new heights on Netflix,Netflix,0.003134925,0.2528626,0.74400246,Positive,0.74400246
06/02/2019,'He was a master manipulator’: Abducted in Plain Sight and the truth about abuse,Netflix,0.6049173,0.38308236,0.012000341,Negative,0.6049173
05/02/2019,Hannah Gadsby announces Nanette follow-up: ‘The humour will be back in’,Netflix,0.011831814,0.8193264,0.1688418,Neutral,0.8193264
05/02/2019,From Birdman to Buzzsaw: how Hollywood captures critics on screen,Netflix,0.24945465,0.72034436,0.030201025,Neutral,0.72034436
05/02/2019,Gwyneth Paltrow's Goop to become Netflix TV show,Netflix,0.005417986,0.83746874,0.1571132,Neutral,0.83746874
04/02/2019,"A new film claims root canals cause cancer. Don’t believe it, dentists say",Netflix,0.86020446,0.1305118,0.009283787,Negative,0.86020446
03/02/2019,Disney superheroes join battle of the streaming services : Observer business agenda,Netflix,0.016141897,0.7386181,0.24524008,Neutral,0.7386181
01/02/2019,From Rosehaven to Sex Education: what to stream in Australia in February : Stream lover,Netflix,0.016251184,0.904745,0.07900385,Neutral,0.904745
01/02/2019,You: the hit Netflix show exposing the creepiness of romcoms,Netflix,0.2671836,0.6318981,0.10091831,Neutral,0.6318981
01/02/2019,Velvet Buzzsaw is a fiendish portrait of art-world avarice – but is it realistic?,Netflix,0.12663814,0.7877429,0.08561899,Neutral,0.7877429
30/01/2019,Great News is the best show on Netflix. Why was it cut down in its prime?,Netflix,0.02446971,0.09298472,0.8825456,Positive,0.8825456
29/01/2019,Velvet Buzzsaw review – Netflix art world horror is flawed but fun : First look review,Netflix,0.19462757,0.54198,0.26339242,Neutral,0.54198
27/01/2019,Sexing up Wales... TV show shines new light on old hills and dales,Netflix,0.038652014,0.44514728,0.5162007,Positive,0.5162007
27/01/2019,Brexit warnings by Airbus and Siemens cannot be ignored : Business leader,Netflix,0.35949022,0.52178,0.11872977,Neutral,0.52178
26/01/2019,"Amber Tamblyn: let’s learn to reward talent, regardless of sex : Names in the news",Netflix,0.019792898,0.5338385,0.4463686,Neutral,0.5338385
25/01/2019,The Casketeers: how two Maori funeral directors became beloved Netflix stars,Netflix,0.040437493,0.8054913,0.15407123,Neutral,0.8054913
